#,GT9X=0,Class,count-1sec,count-1sec,count-1sec,kcal-1sec,MET-1sec,count-2sec,count-2sec,count-2sec,kcal-2sec,MET-2sec,count-60sec,count-60sec,count-60sec,kcal-60sec,MET-60sec
Subject,DeviceID,Activity,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate
S10,0,WALKING,,,,,,107,114,74,0.262,5.195,,,,,
S10,0,WALKING,,,,,,101,136,62,0.256,5.083,,,,,
S10,0,WALKING,,,,,,108,123,55,0.263,5.213,,,,,
S10,0,WALKING,,,,,,94,107,59,0.25,4.952,,,,,
S10,0,WALKING,,,,,,99,112,60,0.254,5.045,,,,,
S10,0,WALKING,,,,,,95,131,65,0.251,4.971,,,,,
S10,0,WALKING,,,,,,92,123,64,0.248,4.915,,,,,
S10,0,WALKING,,,,,,100,117,77,0.255,5.064,,,,,
S10,0,WALKING,,,,,,103,127,64,0.258,5.12,,,,,
S10,0,WALKING,,,,,,86,111,70,0.242,4.803,,,,,
S10,0,WALKING,,,,,,85,100,70,0.241,4.784,,,,,
S10,0,WALKING,,,,,,78,141,69,0.235,4.654,,,,,
S10,0,WALKING,,,,,,72,119,67,0.229,4.542,,,,,
S10,0,WALKING,,,,,,91,108,47,0.247,4.896,,,,,
S10,0,WALKING,,,,,,92,116,55,0.248,4.915,,,,,
S10,0,WALKING,,,,,,101,149,69,0.256,5.083,,,,,
S10,0,WALKING,,,,,,101,114,71,0.256,5.083,,,,,
S10,0,WALKING,,,,,,99,116,70,0.254,5.045,,,,,
S10,0,WALKING,,,,,,96,95,60,0.251,4.99,,,,,
S10,0,WALKING,,,,,,92,107,86,0.248,4.915,,,,,
S10,0,WALKING,,,,,,82,121,72,0.238,4.728,,,,,
S10,0,WALKING,,,,,,97,122,73,0.252,5.008,,,,,
S10,0,WALKING,,,,,,96,112,76,0.251,4.99,,,,,
S10,0,WALKING,,,,,,117,141,87,0.271,5.381,,,,,
S10,0,WALKING,,,,,,127,127,88,0.281,5.568,,,,,
S10,0,WALKING,,,,,,134,123,75,0.287,5.698,,,,,
S10,0,WALKING,,,,,,106,125,76,0.261,5.176,,,,,
